Type,Condition,Primary_secondary_type,Code,MedCode,Term,Description,Source
Disease,Diabetes,Primary care,C108E11,,Type I diabetes mellitus with hypoglycaemic coma,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108E12,,Type 1 diabetes mellitus with hypoglycaemic coma,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108F00,,Insulin dependent diabetes mellitus with diabetic cataract,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108F11,,Type I diabetes mellitus with diabetic cataract,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108F12,,Type 1 diabetes mellitus with diabetic cataract,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108G00,,Insulin dependent diab mell with peripheral angiopathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108H00,,Insulin dependent diabetes mellitus with arthropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108H11,,Type I diabetes mellitus with arthropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108J00,,Insulin dependent diab mell with neuropathic arthropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108J11,,Type I diabetes mellitus with neuropathic arthropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C108J12,,Type 1 diabetes mellitus with neuropathic arthropathy,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109.00,,Non-insulin dependent diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109000,,Non-insulin-dependent diabetes mellitus with renal comps,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109011,,Type II diabetes mellitus with renal complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109012,,Type 2 diabetes mellitus with renal complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109100,,Non-insulin-dependent diabetes mellitus with ophthalm comps,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109.11,,NIDDM - Non-insulin dependent diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109111,,Type II diabetes mellitus with ophthalmic complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109112,,Type 2 diabetes mellitus with ophthalmic complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109.12,,Type 2 diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109.13,,Type II diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109200,,Non-insulin-dependent diabetes mellitus with neuro comps,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109211,,Type II diabetes mellitus with neurological complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109212,,Type 2 diabetes mellitus with neurological complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109300,,Non-insulin-dependent diabetes mellitus with multiple comps,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109312,,Type 2 diabetes mellitus with multiple complications,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109400,,Non-insulin dependent diabetes mellitus with ulcer,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109411,,Type II diabetes mellitus with ulcer,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109412,,Type 2 diabetes mellitus with ulcer,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109500,,Non-insulin dependent diabetes mellitus with gangrene,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109511,,Type II diabetes mellitus with gangrene,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109512,,Type 2 diabetes mellitus with gangrene,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109600,,Non-insulin-dependent diabetes mellitus with retinopathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109611,,Type II diabetes mellitus with retinopathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109612,,Type 2 diabetes mellitus with retinopathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109700,,Non-insulin dependent diabetes mellitus - poor control,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109711,,Type II diabetes mellitus - poor control,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109712,,Type 2 diabetes mellitus - poor control,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109900,,Non-insulin-dependent diabetes mellitus without complication,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109911,,Type II diabetes mellitus without complication,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109912,,Type 2 diabetes mellitus without complication,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109A00,,Non-insulin dependent diabetes mellitus with mononeuropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109A11,,Type II diabetes mellitus with mononeuropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109B00,,Non-insulin dependent diabetes mellitus with polyneuropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109B11,,Type II diabetes mellitus with polyneuropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109B12,,Type 2 diabetes mellitus with polyneuropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109C00,,Non-insulin dependent diabetes mellitus with nephropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109C11,,Type II diabetes mellitus with nephropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109C12,,Type 2 diabetes mellitus with nephropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109D00,,Non-insulin dependent diabetes mellitus with hypoglyca coma,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109D11,,Type II diabetes mellitus with hypoglycaemic coma,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109D12,,Type 2 diabetes mellitus with hypoglycaemic coma,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109E00,,Non-insulin depend diabetes mellitus with diabetic cataract,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109E11,,Type II diabetes mellitus with diabetic cataract,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109E12,,Type 2 diabetes mellitus with diabetic cataract,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109F11,,Type II diabetes mellitus with peripheral angiopathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109F12,,Type 2 diabetes mellitus with peripheral angiopathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109G00,,Non-insulin dependent diabetes mellitus with arthropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109G11,,Type II diabetes mellitus with arthropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109G12,,Type 2 diabetes mellitus with arthropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109H11,,Type II diabetes mellitus with neuropathic arthropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109H12,,Type 2 diabetes mellitus with neuropathic arthropathy,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109J00,,Insulin treated Type 2 diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109J11,,Insulin treated non-insulin dependent diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109J12,,Insulin treated Type II diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109K00,,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,Type 2 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E.00,,Type 1 diabetes mellitus,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E000,,Type 1 diabetes mellitus with renal complications,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E011,,Type I diabetes mellitus with renal complications,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E012,,Insulin-dependent diabetes mellitus with renal complications,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E100,,Type 1 diabetes mellitus with ophthalmic complications,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E.11,,Type I diabetes mellitus,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E111,,Type I diabetes mellitus with ophthalmic complications,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E112,,Insulin-dependent diabetes mellitus with ophthalmic comps,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E.12,,Insulin dependent diabetes mellitus,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E200,,Type 1 diabetes mellitus with neurological complications,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E212,,Insulin-dependent diabetes mellitus with neurological comps,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E300,,Type 1 diabetes mellitus with multiple complications,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E311,,Type I diabetes mellitus with multiple complications,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E312,,Insulin dependent diabetes mellitus with multiple complicat,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E400,,Unstable type 1 diabetes mellitus,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E411,,Unstable type I diabetes mellitus,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E412,,Unstable insulin dependent diabetes mellitus,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E500,,Type 1 diabetes mellitus with ulcer,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E511,,Type I diabetes mellitus with ulcer,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E512,,Insulin dependent diabetes mellitus with ulcer,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E600,,Type 1 diabetes mellitus with gangrene,Type 1 diabetes,https://portal.caliberresearch.org/disease-or-syndrome
